prompt_id,source_file,source_group,module_key,task_type,activity_type,prompt_text,expected_text,accepted_answers,difficulty,points,is_active,is_mastery_item,expected_phonemes,initial_phoneme,vowel_phonemes,final_phoneme,phoneme_pattern,skill_tag,error_focus,metadata,item_text_type,phoneme_count,syllable_estimate,has_cmudict_match,cmudict_missing_words,skill_group,target_position,target_phoneme,target_grapheme,word_family,rime_unit,onset_unit,enrichment_warnings,needs_manual_review,difficulty_score,difficulty_level,difficulty_factors,adaptive_bucket,recommended_for_error_type,remediation_priority,practice_role,mastery_candidate,review_candidate,min_required_attempts,cooldown_group,enrichment_status,word_count,sentence_length_bucket,fluency_metric_rule,target_read_time_seconds,min_fluent_time_seconds,max_fluent_time_seconds,target_wcpm,min_expected_wcpm,max_expected_wcpm,pace_feedback_rule,pace_mastery_required
M1-SD019,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Sun - _un",S,S|s,easy,1.0,True,False,S,S,,,C,letter_sound,initial_consonant,"{""id"":""M1-SD019"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":97,""display_text"":""Sun - _un"",""expected_answer"":""S"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""sun"",""display_grapheme"":""Ss"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""sss"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""S"",""target_letter"":""S"",""target_word"":""sun"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,S,S,,,S,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:S,ok,,,,,,,,,,,
M1-SD020,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Top - _op",T,T|t,easy,1.0,True,False,T,T,,,C,letter_sound,initial_consonant,"{""id"":""M1-SD020"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":98,""display_text"":""Top - _op"",""expected_answer"":""T"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""top"",""display_grapheme"":""Tt"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""tuh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""T"",""target_letter"":""T"",""target_word"":""top"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,T,T,,,T,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:T,ok,,,,,,,,,,,
M1-SD021,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Up - _p",U,U|u,easy,1.0,True,False,AH,,AH,,V,letter_sound,vowel_sound,"{""id"":""M1-SD021"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":99,""display_text"":""Up - _p"",""expected_answer"":""U"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""up"",""display_grapheme"":""Uu"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""short u"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""U"",""target_letter"":""U"",""target_word"":""up"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,AH,U,,,U,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'vowel_sound', 'source_difficulty': 0.25}",vowel_sound_easy,vowel_error,medium,practice,True,True,1,letter_sound:U,ok,,,,,,,,,,,
M1-SD022,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Van - _an",V,V|v,easy,1.0,True,False,V,V,,,C,letter_sound,initial_consonant,"{""id"":""M1-SD022"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":100,""display_text"":""Van - _an"",""expected_answer"":""V"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""van"",""display_grapheme"":""Vv"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""vvv"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""V"",""target_letter"":""V"",""target_word"":""van"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,V,V,,,V,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:V,ok,,,,,,,,,,,
M1-SD023,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Web - _eb",W,W|w,easy,1.0,True,False,W,W,,,C,letter_sound,initial_consonant,"{""id"":""M1-SD023"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":101,""display_text"":""Web - _eb"",""expected_answer"":""W"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""web"",""display_grapheme"":""Ww"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""wuh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""W"",""target_letter"":""W"",""target_word"":""web"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,W,W,,,W,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:W,ok,,,,,,,,,,,
M1-SD024,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Box - _ox",X,X|x,easy,1.0,True,False,"K S","K S",,"K S",C,letter_sound,final_consonant,"{""id"":""M1-SD024"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":102,""display_text"":""Box - _ox"",""expected_answer"":""X"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""final_consonant_easy"",""error_focus"":""final_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""box"",""display_grapheme"":""Xx"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""ks"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""X"",""target_letter"":""X"",""target_word"":""box"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,2,1,False,,letter_sound,initial,"K S",X,,,X,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'final_consonant', 'source_difficulty': 0.25}",final_consonant_easy,final_sound_error,medium,practice,True,True,1,letter_sound:X,ok,,,,,,,,,,,
M1-SD025,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Yak - _ak",Y,Y|y,easy,1.0,True,False,Y,Y,,,C,letter_sound,initial_consonant,"{""id"":""M1-SD025"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":103,""display_text"":""Yak - _ak"",""expected_answer"":""Y"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""yak"",""display_grapheme"":""Yy"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""yuh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""Y"",""target_letter"":""Y"",""target_word"":""yak"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,Y,Y,,,Y,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:Y,ok,,,,,,,,,,,
M1-SD026,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Zip - _ip",Z,Z|z,easy,1.0,False,False,Z,Z,,,C,letter_sound,initial_consonant,"{""id"":""M1-SD026"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":104,""display_text"":""Zip - _ip"",""expected_answer"":""Z"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":false,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""zip"",""display_grapheme"":""Zz"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""zzz"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":0,""mastery_candidate"":false,""inactive_reason"":""ASR-hard isolated letter; P/D/B/Z are easily confused or rejected by current ASR."",""asr_hard_letter"":true,""use_for_live_scoring"":false,""recommended_use"":""Keep inactive until ASR model improves or letter-specific fallback scorer exists."",""canonical_target"":""Z"",""target_letter"":""Z"",""target_word"":""zip"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,Z,Z,,,Z,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,False,False,1,letter_sound:Z,inactive_asr_hard_letter,,,,,,,,,,,
M1-MC001,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,mastery_check,Aa,A,A|a,easy,1.0,True,True,AE,,AE,,V,letter_sound,vowel_sound,"{""id"":""M1-MC001"",""module_key"":""module_1"",""activity_type"":""mastery_check"",""sequence"":105,""display_text"":""Aa"",""expected_answer"":""A"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_2"",""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""apple"",""display_grapheme"":""Aa"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""short a"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""A"",""target_letter"":""A"",""target_word"":""apple"",""display_format"":""letter_pair"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",letter_pair,1,1,False,,letter_sound,initial,AE,A,,,A,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'vowel_sound', 'source_difficulty': 0.25}",vowel_sound_easy,vowel_error,medium,mastery_check,True,True,1,letter_sound:A,ok,,,,,,,,,,,
M1-MC002,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,mastery_check,Bb,B,B|b,easy,1.0,False,True,B,B,,,C,letter_sound,initial_consonant,"{""id"":""M1-MC002"",""module_key"":""module_1"",""activity_type"":""mastery_check"",""sequence"":106,""display_text"":""Bb"",""expected_answer"":""B"",""lesson_step"":""mastery_check"",""mastery_tracking"":false,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_2"",""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""bag"",""display_grapheme"":""Bb"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""buh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":0,""mastery_candidate"":false,""inactive_reason"":""ASR-hard isolated letter; P/D/B/Z are easily confused or rejected by current ASR."",""asr_hard_letter"":true,""use_for_live_scoring"":false,""recommended_use"":""Keep inactive until ASR model improves or letter-specific fallback scorer exists."",""canonical_target"":""B"",""target_letter"":""B"",""target_word"":""bag"",""display_format"":""letter_pair"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",letter_pair,1,1,False,,letter_sound,initial,B,B,,,B,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,mastery_check,False,False,1,letter_sound:B,inactive_asr_hard_letter,,,,,,,,,,,
M1-MC003,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,mastery_check,Cc,C,C|c,easy,1.0,True,True,K,K,,,C,letter_sound,initial_consonant,"{""id"":""M1-MC003"",""module_key"":""module_1"",""activity_type"":""mastery_check"",""sequence"":107,""display_text"":""Cc"",""expected_answer"":""C"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_2"",""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""cat"",""display_grapheme"":""Cc"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""kuh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""C"",""target_letter"":""C"",""target_word"":""cat"",""display_format"":""letter_pair"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",letter_pair,1,1,False,,letter_sound,initial,K,C,,,C,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,mastery_check,True,True,1,letter_sound:C,ok,,,,,,,,,,,
M1-MC004,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,mastery_check,Dd,D,D|d,easy,1.0,False,True,D,D,,,C,letter_sound,initial_consonant,"{""id"":""M1-MC004"",""module_key"":""module_1"",""activity_type"":""mastery_check"",""sequence"":108,""display_text"":""Dd"",""expected_answer"":""D"",""lesson_step"":""mastery_check"",""mastery_tracking"":false,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_2"",""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""dog"",""display_grapheme"":""Dd"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""duh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":0,""mastery_candidate"":false,""inactive_reason"":""ASR-hard isolated letter; P/D/B/Z are easily confused or rejected by current ASR."",""asr_hard_letter"":true,""use_for_live_scoring"":false,""recommended_use"":""Keep inactive until ASR model improves or letter-specific fallback scorer exists."",""canonical_target"":""D"",""target_letter"":""D"",""target_word"":""dog"",""display_format"":""letter_pair"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",letter_pair,1,1,False,,letter_sound,initial,D,D,,,D,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,mastery_check,False,False,1,letter_sound:D,inactive_asr_hard_letter,,,,,,,,,,,
M1-MC005,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,mastery_check,Ee,E,E|e,easy,1.0,True,True,EH,,EH,,V,letter_sound,vowel_sound,"{""id"":""M1-MC005"",""module_key"":""module_1"",""activity_type"":""mastery_check"",""sequence"":109,""display_text"":""Ee"",""expected_answer"":""E"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_2"",""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""egg"",""display_grapheme"":""Ee"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""short e"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""E"",""target_letter"":""E"",""target_word"":""egg"",""display_format"":""letter_pair"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",letter_pair,1,1,False,,letter_sound,initial,EH,E,,,E,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'vowel_sound', 'source_difficulty': 0.25}",vowel_sound_easy,vowel_error,medium,mastery_check,True,True,1,letter_sound:E,ok,,,,,,,,,,,
M1-MC006,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,mastery_check,Ff,F,F|f,easy,1.0,True,True,F,F,,,C,letter_sound,initial_consonant,"{""id"":""M1-MC006"",""module_key"":""module_1"",""activity_type"":""mastery_check"",""sequence"":110,""display_text"":""Ff"",""expected_answer"":""F"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_2"",""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""fan"",""display_grapheme"":""Ff"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""fff"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""F"",""target_letter"":""F"",""target_word"":""fan"",""display_format"":""letter_pair"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",letter_pair,1,1,False,,letter_sound,initial,F,F,,,F,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,mastery_check,True,True,1,letter_sound:F,ok,,,,,,,,,,,
M1-MC007,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,mastery_check,Gg,G,G|g,easy,1.0,True,True,G,G,,,C,letter_sound,initial_consonant,"{""id"":""M1-MC007"",""module_key"":""module_1"",""activity_type"":""mastery_check"",""sequence"":111,""display_text"":""Gg"",""expected_answer"":""G"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_2"",""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""gum"",""display_grapheme"":""Gg"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""guh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""G"",""target_letter"":""G"",""target_word"":""gum"",""display_format"":""letter_pair"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",letter_pair,1,1,False,,letter_sound,initial,G,G,,,G,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,mastery_check,True,True,1,letter_sound:G,ok,,,,,,,,,,,
M1-MC008,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,mastery_check,Hh,H,H|h,easy,1.0,True,True,HH,HH,,,C,letter_sound,initial_consonant,"{""id"":""M1-MC008"",""module_key"":""module_1"",""activity_type"":""mastery_check"",""sequence"":112,""display_text"":""Hh"",""expected_answer"":""H"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_2"",""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""hat"",""display_grapheme"":""Hh"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""huh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""H"",""target_letter"":""H"",""target_word"":""hat"",""display_format"":""letter_pair"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",letter_pair,1,1,False,,letter_sound,initial,HH,H,,,H,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,mastery_check,True,True,1,letter_sound:H,ok,,,,,,,,,,,
M1-MC009,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,mastery_check,Ii,I,I|i,easy,1.0,True,True,IH,,IH,,V,letter_sound,vowel_sound,"{""id"":""M1-MC009"",""module_key"":""module_1"",""activity_type"":""mastery_check"",""sequence"":113,""display_text"":""Ii"",""expected_answer"":""I"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_2"",""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""itch"",""display_grapheme"":""Ii"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""short i"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""I"",""target_letter"":""I"",""target_word"":""itch"",""display_format"":""letter_pair"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",letter_pair,1,1,False,,letter_sound,initial,IH,I,,,I,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'vowel_sound', 'source_difficulty': 0.25}",vowel_sound_easy,vowel_error,medium,mastery_check,True,True,1,letter_sound:I,ok,,,,,,,,,,,
