prompt_id,source_file,source_group,module_key,task_type,activity_type,prompt_text,expected_text,accepted_answers,difficulty,points,is_active,is_mastery_item,expected_phonemes,initial_phoneme,vowel_phonemes,final_phoneme,phoneme_pattern,skill_tag,error_focus,metadata,item_text_type,phoneme_count,syllable_estimate,has_cmudict_match,cmudict_missing_words,skill_group,target_position,target_phoneme,target_grapheme,word_family,rime_unit,onset_unit,enrichment_warnings,needs_manual_review,difficulty_score,difficulty_level,difficulty_factors,adaptive_bucket,recommended_for_error_type,remediation_priority,practice_role,mastery_candidate,review_candidate,min_required_attempts,cooldown_group,enrichment_status,word_count,sentence_length_bucket,fluency_metric_rule,target_read_time_seconds,min_fluent_time_seconds,max_fluent_time_seconds,target_wcpm,min_expected_wcpm,max_expected_wcpm,pace_feedback_rule,pace_mastery_required
M2-MC009,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Ten,ten,ten,easy,1.0,True,True,T EH N,T,EH,N,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC009"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":148,""display_text"":""Ten"",""expected_answer"":""ten"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""ten"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""ten"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,EH,T,en_family,en,t,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:ten,ok,,,,,,,,,,,
M2-MC010,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Pet,pet,pet,easy,1.0,True,True,P EH T,P,EH,T,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC010"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":149,""display_text"":""Pet"",""expected_answer"":""pet"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""pet"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""pet"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,EH,P,et_family,et,p,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:pet,ok,,,,,,,,,,,
M2-MC011,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Pin,pin,pin,easy,1.0,True,True,P IH N,P,IH,N,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC011"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":150,""display_text"":""Pin"",""expected_answer"":""pin"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""pin"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""pin"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,IH,P,in_family,in,p,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:pin,ok,,,,,,,,,,,
M2-MC012,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Fin,fin,fin,easy,1.0,True,True,F IH N,F,IH,N,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC012"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":151,""display_text"":""Fin"",""expected_answer"":""fin"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""fin"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""fin"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,IH,F,in_family,in,f,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:fin,ok,,,,,,,,,,,
M2-MC013,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Sit,sit,sit,easy,1.0,True,True,S IH T,S,IH,T,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC013"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":152,""display_text"":""Sit"",""expected_answer"":""sit"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""sit"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""sit"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,IH,S,it_family,it,s,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:sit,ok,,,,,,,,,,,
M2-MC014,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Hit,hit,hit,easy,1.0,True,True,HH IH T,HH,IH,T,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC014"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":153,""display_text"":""Hit"",""expected_answer"":""hit"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""hit"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""hit"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,IH,H,it_family,it,h,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:hit,ok,,,,,,,,,,,
M2-MC015,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Sip,sip,sip,easy,1.0,True,True,S IH P,S,IH,P,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC015"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":154,""display_text"":""Sip"",""expected_answer"":""sip"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""sip"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""sip"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,IH,S,ip_family,ip,s,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:sip,ok,,,,,,,,,,,
M2-MC016,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Big,big,big,easy,1.0,True,True,B IH G,B,IH,G,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC016"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":155,""display_text"":""Big"",""expected_answer"":""big"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""big"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""big"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,IH,B,ig_family,ig,b,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:big,ok,,,,,,,,,,,
M2-MC017,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Dog,dog,dog,easy,1.0,True,True,D AO G,D,AO,G,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC017"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":156,""display_text"":""Dog"",""expected_answer"":""dog"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""dog"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""dog"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,AO,D,og_family,og,d,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:dog,ok,,,,,,,,,,,
M2-MC018,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Fog,fog,fog,easy,1.0,True,True,F AA G,F,AA,G,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC018"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":157,""display_text"":""Fog"",""expected_answer"":""fog"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""fog"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""fog"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,AA,F,og_family,og,f,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:fog,ok,,,,,,,,,,,
M2-MC019,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Top,top,top,easy,1.0,True,True,T AA P,T,AA,P,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC019"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":158,""display_text"":""Top"",""expected_answer"":""top"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""top"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""top"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,AA,T,op_family,op,t,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:top,ok,,,,,,,,,,,
M2-MC020,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Pot,pot,pot,easy,1.0,True,True,P AA T,P,AA,T,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC020"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":159,""display_text"":""Pot"",""expected_answer"":""pot"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""pot"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""pot"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,AA,P,ot_family,ot,p,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:pot,ok,,,,,,,,,,,
M2-MC021,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Sun,sun,sun,easy,1.0,True,True,S AH N,S,AH,N,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC021"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":160,""display_text"":""Sun"",""expected_answer"":""sun"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""sun"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""sun"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,AH,S,un_family,un,s,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:sun,ok,,,,,,,,,,,
M2-MC022,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Fun,fun,fun,easy,1.0,True,True,F AH N,F,AH,N,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC022"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":161,""display_text"":""Fun"",""expected_answer"":""fun"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""fun"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""fun"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,AH,F,un_family,un,f,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:fun,ok,,,,,,,,,,,
M2-MC023,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Pup,pup,pup,easy,1.0,True,True,P AH P,P,AH,P,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC023"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":162,""display_text"":""Pup"",""expected_answer"":""pup"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""pup"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""pup"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,AH,P,up_family,up,p,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:pup,ok,,,,,,,,,,,
M2-MC024,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Hug,hug,hug,easy,1.0,True,True,HH AH G,HH,AH,G,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC024"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":163,""display_text"":""Hug"",""expected_answer"":""hug"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""hug"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""hug"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,AH,H,ug_family,ug,h,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:hug,ok,,,,,,,,,,,
M2-MC025,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Mud,mud,mud,easy,1.0,True,True,M AH D,M,AH,D,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC025"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":164,""display_text"":""Mud"",""expected_answer"":""mud"",""lesson_step"":""mastery_check"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""mud"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""mud"",""display_format"":""display_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":null,""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",display_word,3,1,True,,word_reading,target_word,AH,M,ud_family,ud,m,,False,0.196,very_easy,{'mastery_gate': 1.0},word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:mud,ok,,,,,,,,,,,
